Country,Year,Exchange_Rate,Population,Currency,GNI_pc,Agriculture_Hunting_Forestry_Fishing,Inventory_Changes,Construction,Exports,Consumption,Gov_Consumption,GCF,GFCF,HH_Consumption,Imports,Manufacturing,Other_Activities,Total_Value_Added,Transport_Storage_Communication,Wholesale_RetailTrade_Restaurants_Hotels,GNI,GDP,Continent,Mining_Utilities,GDP_pc,GDP_growth,SNE,IAC,TCC,Exp/GDP,IDH,Unemployment
Morocco,1991,8.70655,24988083,Moroccan Dirham,1265,6111916366.0,1109110421.0,1269740298.0,7553076324.0,24880457447.0,4535856834.0,9048794684.0,7939684264.0,20344600613.0,8933611015.0,5903486204.0,8366567104.0,28861906265.0,2213930068.0,3756479402.0,31597459527.0,32682604987.0,Africa,1239786823.0,1307.927662438131,7.793309033328177,-1380534691.0,50.44483860927802,84.54673380470663,23.11038647930405,,13.664
Morocco,1992,8.537875,25400676,Moroccan Dirham,1278,4782641695.0,1316762642.0,1292678092.0,7851743081.0,25587869654.0,5013275461.0,9488466839.0,8171704198.0,20574594194.0,9645992693.0,6353284844.0,9389873357.0,29677820974.0,2501126822.0,4059053718.0,32453163492.0,33403918960.0,Africa,1299162447.0,1315.0799199202415,2.2070271732835156,-1794249612.0,52.3822842312392,81.39901543464708,23.505454825232277,,13.867
Morocco,1993,9.298709167,25806777,Moroccan Dirham,1173,4300836778.0,823006899.0,1182966034.0,7489018513.0,24058214130.0,5076348507.0,8651831068.0,7828824169.0,18981865622.0,8906586417.0,5939391993.0,9096264765.0,28051055252.0,2453732486.0,3850495085.0,30277565636.0,31467877345.0,Africa,1227368111.0,1219.3648724519144,-5.795851730206691,-1417567904.0,52.1026720367751,84.0840492908227,23.798931306658176,,14.042
Morocco,1994,9.202715,26201551,Moroccan Dirham,1330,6145602190.0,1235772841.0,1201481382.0,7923496350.0,27929035302.0,5525184317.0,9310829398.0,8075056558.0,22403850985.0,9840167361.0,6367046970.0,9729176975.0,31693593544.0,2504308741.0,4388771428.0,34838046315.0,35636256682.0,Africa,1357205857.0,1360.08195400341,13.24645857519946,-1916671011.0,49.84716512038283,80.52196735396562,22.23436771349272,,13.916
Morocco,1995,8.540235833,26599048,Moroccan Dirham,1410,5266232664.0,751736170.0,1334610979.0,9262754223.0,30898439594.0,6141865209.0,9826943854.0,9075207684.0,24756574386.0,11604274999.0,7456737790.0,11709029185.0,34902960295.0,2840858100.0,4749912479.0,37491990346.0,38727702380.0,Africa,1545579098.0,1455.9807696876971,8.675001208983613,-2341520776.0,53.88140256101607,79.82191238830706,23.917644615507914,,14.047
Morocco,1996,8.715875833,26999093,Moroccan Dirham,1557,7726874517.0,1190384845.0,1414466456.0,9797372644.0,33550434413.0,6469873943.0,10311546639.0,9121161794.0,27080560469.0,11183494060.0,7699945903.0,11593280019.0,38208406905.0,2858653516.0,5264960771.0,42042326684.0,43017354444.0,Africa,1650225723.0,1593.2888724817533,11.076443476841247,-1386121416.0,48.77302887445786,87.60564982139401,22.7753955830878,,13.527
Morocco,1997,9.527106667,27397118,Moroccan Dirham,1399,5635969894.0,1078486954.0,1420550583.0,9472319845.0,30123804838.0,6225813158.0,9940970352.0,8862483398.0,23897991680.0,10671800591.0,7265578783.0,11075844027.0,34668463068.0,2698875172.0,4848371303.0,38318599164.0,39231483632.0,Africa,1723273306.0,1431.9565887185652,-8.800798796049737,-1199480746.0,51.34682293679308,88.76027774533591,24.14468933638212,,14.001
Morocco,1998,9.604415833,27791825,Moroccan Dirham,1489,6736370741.0,1283373903.0,1476594087.0,9927864541.0,32036666660.0,6764053572.0,11404564266.0,10121190363.0,25272613088.0,11569221660.0,7487625221.0,11784665495.0,37264167548.0,2856204882.0,5170532891.0,41384232769.0,42052867952.0,Africa,1752174232.0,1513.138052358922,7.1916329916686506,-1641357119.0,51.119191741065585,85.81272649762681,23.60805582233266,,13.501
Morocco,1999,9.804419167,28176997,Moroccan Dirham,1458,5772803594.0,12310857.0,1428513796.0,10628073733.0,32130602818.0,7219831084.0,10802107926.0,10789797069.0,24910771734.0,12113082434.0,7637753275.0,12257054154.0,37114532229.0,2943665115.0,5301871134.0,41096050738.0,41750594418.0,Africa,1772871161.0,1481.7261902678983,-0.7187941006663867,-1485008701.0,54.469059624203986,87.74045575029066,25.456101598443116,,13.94
Morocco,2000,10.62563617,28554415,Moroccan Dirham,1339,4615588816.0,-39078935.0,1623394750.0,10526974802.0,30440884657.0,6880090497.0,10360677220.0,10399756156.0,23560794159.0,12699626086.0,7118574682.0,12009081996.0,34693056304.0,2620271059.0,5040536211.0,38247046214.0,38900804386.0,Africa,1665608790.0,1362.3393925597845,-6.825747206059818,-2172651284.0,59.70725092861837,82.89200588043202,27.061072304686203,,13.58
Morocco,2001,11.302975,28930097,Moroccan Dirham,1347,5205782340.0,677219379.0,1786740379.0,11274695028.0,29667885959.0,7099681600.0,10811049181.0,10133829802.0,22568204358.0,12393939690.0,6618553991.0,12281047154.0,35226451576.0,2829966004.0,4912588082.0,38976840215.0,39639357708.0,Africa,1591773626.0,1370.1771448605928,1.8985553991932358,-1119244662.0,59.70993499025138,90.96941981327328,28.443182937155782,,12.46
Morocco,2002,11.02058333,29301817,Moroccan Dirham,1428,5575991280.0,466458225.0,1903279025.0,12383490364.0,31703979651.0,7458110502.0,11486194850.0,11019736625.0,24245869149.0,13410925714.0,7100557045.0,13108149726.0,37723170303.0,3137604462.0,5261472485.0,41848467497.0,42468910881.0,Africa,1636116279.0,1449.361003141887,7.138241728949457,-1027435350.0,60.737173482685336,92.33881857292346,29.15895441420468,,11.59
Morocco,2003,9.574383333,29661270,Moroccan Dirham,1745,7249333663.0,1408130429.0,2463387940.0,14512331001.0,38718872617.0,9126183887.0,14937325533.0,13529195104.0,29592688730.0,16138442736.0,9128810372.0,16305554332.0,46898721513.0,3757497104.0,6042509149.0,51749267772.0,52351222750.0,Africa,1951628954.0,1764.9690235785588,23.269520371480045,-1626111735.0,58.54834352842313,89.92398608960805,27.721092724620267,,11.92
Morocco,2004,8.868016667,30033125,Moroccan Dirham,1977,7847727777.0,2000569605.0,3144309937.0,16996120281.0,44454117756.0,10747722971.0,18182312741.0,16181743136.0,33706394784.0,20104624364.0,10596085022.0,18934086078.0,53886295310.0,4439076957.0,6801783109.0,59364006202.0,59838117182.0,Africa,2123226430.0,1992.4039600274696,14.30127901262821,-3108504083.0,62.001858334139456,84.53836278301131,28.40350111502611,,10.83
Morocco,2005,8.865008333,30431902,Moroccan Dirham,2048,7366856548.0,1071315037.0,3440030963.0,19545207562.0,47059284555.0,11639215142.0,18787639901.0,17716324864.0,35420069414.0,23212592927.0,10475151028.0,20850854106.0,56242383950.0,4508759369.0,7234733936.0,62333847820.0,62544742028.0,Africa,2365998000.0,2055.2360489331227,4.5232453383646565,-3667385365.0,68.36354120680234,84.20088020096092,31.249961113038104,,11.01
Morocco,2006,8.795583333,30833022,Moroccan Dirham,2226,9337371269.0,1201866406.0,3620073278.0,22812570565.0,51394819100.0,12301038535.0,21172406536.0,19970540130.0,39093780565.0,26788523092.0,11074381664.0,22659550831.0,61846601635.0,4803539597.0,7796470237.0,68640716572.0,68971576353.0,Africa,2555214759.0,2236.9385768608736,10.275578916166662,-3975952527.0,71.91526753446826,85.15800026248046,33.075321416816855,,9.67
Morocco,2007,8.192333333,31232633,Moroccan Dirham,2522,8586320544.0,1367376002.0,4396915816.0,27325792408.0,59643080929.0,13843674981.0,26783334011.0,25415958010.0,45799405949.0,34711234081.0,11949953208.0,27029295683.0,70385197542.0,6098506734.0,9174797575.0,78758147862.0,79040973268.0,Africa,3149407983.0,2530.7175756843812,14.5993428705534,-7385441673.0,78.48717434014175,78.72319475658576,34.571680077050544,,9.56
Morocco,2008,7.750325,31634992,Moroccan Dirham,2953,11006545969.0,4493869556.0,5072239014.0,32789228882.0,70401309301.0,15597771507.0,36289497812.0,31795628256.0,54803537794.0,45923048076.0,13984343272.0,30276972550.0,84314254555.0,6575321809.0,11531579118.0,93403903634.0,93556987918.0,Africa,5867252822.0,2957.389333874338,18.365177008614666,-13133819194.0,84.1329746816871,71.40037574974491,35.04733276656877,,9.57
Morocco,2009,8.0571,32042877,Moroccan Dirham,2927,11983505429.0,3455434612.0,5028970362.0,25580115555.0,73298401480.0,17132605211.0,32786137468.0,29330702855.0,56165796269.0,36646446273.0,14448214720.0,31327408495.0,84708519785.0,7121517094.0,11392286943.0,93798628910.0,95018208230.0,Africa,3406616742.0,2965.345721921287,1.561850530374831,-11066330718.0,65.48909202473602,69.80244513871638,26.921277544069305,,8.96
Morocco,2010,8.417157083,32464865,Moroccan Dirham,2934,11884260979.0,3644337925.0,5116526317.0,29313471205.0,74419403978.0,17019213203.0,32116289807.0,28471951882.0,57400190775.0,39421504420.0,14605979488.0,31711214807.0,86933286116.0,7147615800.0,11691861739.0,95238579210.0,96427660570.0,Africa,4775826988.0,2970.2159725598735,1.4833497350195124,-10108033215.0,71.28138878273732,74.35908810757658,30.399442475035876,,9.09
Morocco,2011,8.089875,32903699,Moroccan Dirham,3175,13013138562.0,5027982834.0,5928109317.0,33987080886.0,83531117513.0,19366733182.0,36753239719.0,31725256885.0,64164384331.0,48219131223.0,15785032874.0,36068075293.0,98229039007.0,7622882502.0,13783849970.0,104000000000.0,106000000000.0,Africa,6027950491.0,3221.5222975386446,9.926964289516405,-14232050337.0,77.55303029150944,70.48463965229746,32.06328385471698,,8.91
Morocco,2012,8.628441373,33352169,Moroccan Dirham,3062,11769494999.0,3205344389.0,5997729694.0,32840353920.0,83987888097.0,19996261439.0,34946525099.0,31741180710.0,63991626658.0,47803897852.0,15035656970.0,36144242016.0,96531763798.0,7284276283.0,14545436782.0,102000000000.0,104000000000.0,Africa,5754927055.0,3118.237977266186,-1.8867924528301883,-14963543932.0,77.54254978076924,68.69806730336748,31.577263384615385,,8.99
Morocco,2013,8.405503917,33803527,Moroccan Dirham,3345,13849052964.0,5188087630.0,6466576518.0,33145563132.0,92017029733.0,21832539384.0,37664076209.0,32475988579.0,70184490349.0,48516125440.0,16704459923.0,38894420098.0,105000000000.0,7361908416.0,15827490408.0,113000000000.0,114000000000.0,Africa,6069453036.0,3372.429155099703,9.615384615384626,-15370562308.0,71.6330601508772,68.31865247151937,29.07505537894737,,9.23
Morocco,2014,8.406336688,34248603,Moroccan Dirham,3409,12333791025.0,4163644795.0,6947854002.0,35897681855.0,96321266924.0,22760092427.0,36661629367.0,32497984572.0,73561174496.0,49749732316.0,18280971331.0,40379063151.0,108000000000.0,7712396303.0,17138618799.0,117000000000.0,119000000000.0,Africa,5522738587.0,3474.594277611849,4.385964912280693,-13852050461.0,71.97261695042016,72.1565326763677,30.166119205882353,,9.7
Morocco,2015,9.76434828,34680458,Moroccan Dirham,3134,13024627590.0,4553196868.0,6173888751.0,33119568326.0,85150895503.0,20047216096.0,33319786502.0,28766589634.0,65103679406.0,41176429649.0,16544575775.0,35845095851.0,98954888984.0,7004051683.0,14790132005.0,109000000000.0,110000000000.0,Africa,5572517329.0,3171.815089639243,-7.563025210084029,-8056861323.0,67.5418163409091,80.43331733304939,30.108698478181818,,9.46
Morocco,2016,9.807476032,35107264,Moroccan Dirham,3134,11516520625.0,3417698895.0,6609039858.0,34291493440.0,86687135127.0,20486718433.0,35656472560.0,32238773665.0,66200416694.0,45062154481.0,16467641571.0,37148395655.0,99746560365.0,7105191976.0,15318824080.0,110000000000.0,112000000000.0,Africa,5580946598.0,3190.222969240782,1.8181818181818077,-10770661041.0,70.85147135803571,76.0982110929886,30.617404857142855,,9.3
Morocco,2017,9.691997889,35528115,Moroccan Dirham,3285,13229470484.0,3936133751.0,6965540106.0,38651886257.0,91634667092.0,21315935308.0,37527659846.0,33591526095.0,70318731784.0,49273638467.0,17300045040.0,38962967629.0,106000000000.0,7108028787.0,16872578995.0,117000000000.0,119000000000.0,Africa,5850186994.0,3349.4599980888374,6.25,-10621752210.0,73.88699556638656,78.44333696381342,32.48057668655463,,9.687
Morocco,2018,9.386102421,35927511,Moroccan Dirham,3491,14396604036.0,5198963085.0,7046375272.0,43077518428.0,98636468950.0,22916008195.0,40926891991.0,35727928906.0,75720460754.0,55299737497.0,18936081456.0,42381063210.0,114000000000.0,7352359574.0,17847557217.0,125000000000.0,127000000000.0,Africa,6160171433.0,3534.895584612026,6.72268907563025,-12222219069.0,77.46240624015748,77.898233116092,33.9193058488189,,9.729
Morocco,2019,9.6170761,36304408,Moroccan Dirham,3498,13978053060.0,4161763886.0,6934228170.0,43952860061.0,99548448000.0,23436333213.0,39443069398.0,35281305512.0,76112114787.0,54024112383.0,19032915837.0,43242249068.0,115000000000.0,7730624072.0,17971262597.0,127000000000.0,129000000000.0,Africa,6585161576.0,3553.2875236527752,1.5748031496062964,-10071252322.0,75.95114142945737,81.35785693136319,34.071984543410856,0.682,9.668
Morocco,2020,9.496847322,36688772,Moroccan Dirham,3276,12940715569.0,2905806429.0,6763191807.0,37369769984.0,95230550657.0,23561082158.0,34921905001.0,32016098573.0,71669468499.0,46174691992.0,18418217548.0,43332801512.0,109000000000.0,7000323133.0,14221456386.0,120000000000.0,121000000000.0,Africa,6423394831.0,3298.0117186805815,-6.2015503875969,-8804922008.0,69.04500989752066,80.93128155673351,30.884107424793388,0.679,11.726
Morocco,2021,8.988484024,37076584,Moroccan Dirham,3801,17195224421.0,5545651510.0,8014032156.0,47048311914.0,111000000000.0,26532394045.0,44367548402.0,38821896892.0,84950921418.0,60032592654.0,21919602846.0,47950466268.0,128000000000.0,7919577963.0,17784645283.0,141000000000.0,143000000000.0,Africa,7327375765.0,3856.881745092806,18.181818181818187,-12984280740.0,74.88175144615384,78.37128105588349,32.900917422377624,0.683,11.219
Mozambique,1970,0.02875,8411676,Metical,465,1328888381.0,,118811304.0,119625182.0,4010787579.0,702272138.0,498429843.0,498429843.0,3308515440.0,734068938.0,1080199338.0,436578747.0,3705729631.0,341875095.0,342055965.0,3910561179.0,4027052622.0,Africa,57320765.0,478.7455700861517,,-614443756.0,21.19898099508867,16.296178166307318,2.9705393305883647,,
Mozambique,1971,0.028312083,8622890,Metical,505,1479785273.0,,132280128.0,133168724.0,4466695525.0,782825401.0,554867539.0,554867539.0,3683870124.0,817185359.0,1202659676.0,485825110.0,4125448861.0,380438623.0,380641187.0,4353094701.0,4483334286.0,Africa,63818865.0,519.9340692041764,11.330412260006462,-684016635.0,21.19748433588028,16.2960242169488,2.970305480361854,,
Mozambique,1972,0.027053417,8860585,Metical,550,1656714106.0,,148102365.0,149058363.0,4999421613.0,876144788.0,621204161.0,621204161.0,4123276826.0,914671086.0,1346502457.0,543751171.0,4618348564.0,425800968.0,426025080.0,4871539504.0,5019304130.0,Africa,71452416.0,566.4754787635354,11.954715169771312,-765612723.0,21.192767392638547,16.29638951984976,2.969701758239543,,
Mozambique,1973,0.024515167,9123668,Metical,629,1949474570.0,,174347254.0,175633642.0,5884115493.0,1028424214.0,731622111.0,731622111.0,4855691280.0,1077763221.0,1585112984.0,641513036.0,5439533445.0,502353101.0,502618488.0,5736534649.0,5910383640.0,Africa,84114052.0,647.807837812599,17.753048767738242,-902129579.0,21.206692142914772,16.296125028003715,2.9716115348478462,,
Mozambique,1974,0.025408167,9404221,Metical,638,2041407185.0,,182391947.0,183544530.0,6163914896.0,1083277529.0,764796109.0,764796109.0,5080637367.0,1126347146.0,1658287099.0,668855184.0,5686749969.0,523764393.0,524048672.0,5999073920.0,6180776798.0,Africa,87995487.0,657.2343204184589,4.574883365777582,-942802616.0,21.192994324335736,16.295556006140934,2.969602947956187,,
Mozambique,1975,0.02555275,9703732,Metical,641,2112313978.0,,188854976.0,189925390.0,6369189070.0,1116022189.0,792015654.0,792015654.0,5253166880.0,1165365606.0,1716977742.0,692667873.0,5887046952.0,542421501.0,542696931.0,6224411502.0,6399337058.0,Africa,91113951.0,659.4717432427029,3.536129310974667,-975440216.0,21.17861559277786,16.297494024377446,2.9678916468787757,,
Mozambique,1976,0.030229083,10019210,Metical,564,1918136794.0,,171762205.0,173505791.0,5793194523.0,1004357845.0,721767602.0,721767602.0,4788836711.0,1064757626.0,1561609675.0,636158027.0,5367098903.0,498150104.0,498416172.0,5654684699.0,5827541942.0,Africa,82865960.0,581.6368697731657,-8.935224239910633,-891251835.0,21.24846855370775,16.29533207964082,2.9773409222423064,,
Mozambique,1977,0.03040725,10363575,Metical,551,1956073140.0,,174261204.0,174809593.0,5912881994.0,1056165651.0,729030544.0,729030544.0,4856716309.0,1072856967.0,1584461798.0,632575389.0,5422446916.0,495355483.0,495646170.0,5713463500.0,5898603031.0,Africa,84073666.0,569.166820426349,1.2194007303122367,-898047374.0,21.151899075813567,16.293839568271174,2.9635761566135472,,
Mozambique,1978,0.03,10741128,Metical,557,2030846833.0,,181940733.0,182616500.0,6098028567.0,1058863900.0,763362967.0,763362967.0,5039164667.0,1120118300.0,1653912900.0,667631767.0,5668011300.0,522844600.0,523055267.0,5983206967.0,6163734500.0,Africa,87779200.0,573.8442461536628,4.494817969722775,-937501800.0,21.135478823755307,16.303322604407054,2.96275739975497,,
Mozambique,1979,0.03,11127844,Metical,565,2114864567.0,,190274867.0,194778633.0,6419142367.0,1077014233.0,804354667.0,804354667.0,5342128167.0,1195773033.0,1730025767.0,725372500.0,5988571533.0,567947367.0,568294233.0,6290345800.0,6480333467.0,Africa,91792233.0,582.3530116885175,5.136479629354573,-1000994400.0,21.458026397578898,16.288930058184377,3.0056884262496237,,
Mozambique,1980,0.03240025,11413587,Metical,549,2162593190.0,,189767672.0,186414055.0,6553617364.0,1270541246.0,783420653.0,783420653.0,5283076118.0,1144396725.0,1725879739.0,647309049.0,5831352474.0,506928805.0,507312444.0,6270487882.0,6379055316.0,Africa,91561577.0,558.900135075853,-1.5628540030500293,-957982670.0,20.862192191092138,16.289285955445216,2.9222830931162282,,
Mozambique,1981,0.0353495,11640015,Metical,506,1985892502.0,,180979052.0,181960226.0,5839946392.0,921982489.0,765929532.0,765929532.0,4917963903.0,1114142378.0,1644048996.0,685599400.0,5657820280.0,537026040.0,536957609.0,5892835882.0,6146681424.0,Africa,87316709.0,528.0647339371985,-3.6427633950305793,-932182152.0,21.086217335736773,16.331864723307383,2.9603002571359553,,
Mozambique,1982,0.03776975,11901827,Metical,521,2045746318.0,,186490962.0,202311082.0,6416998471.0,964420707.0,806455695.0,806455695.0,5452577790.0,1245124630.0,1696680492.0,792528465.0,6052496482.0,620193462.0,620913588.0,6196120917.0,6454369807.0,Africa,89943168.0,542.3007582785399,5.00576427791779,-1042813548.0,22.42567059653451,16.248259581854064,3.134482343738443,,
Mozambique,1983,0.040183333,12163328,Metical,484,2131442613.0,,147278474.0,160344015.0,6326664538.0,1001913820.0,379008254.0,379008254.0,5324750742.0,984280365.0,1340527889.0,770378075.0,5668732634.0,603632327.0,604379129.0,5887954840.0,6000750361.0,Africa,71094052.0,493.3477384643413,-7.028098165494534,-823936350.0,19.074687516400086,16.290481929912318,2.6720660809705694,,
Mozambique,1984,0.04244275,12426223,Metical,532,1974978978.0,,124457864.0,209212103.0,6899418440.0,1038918190.0,438572383.0,438572383.0,5860500227.0,1271456798.0,1126693204.0,1271600874.0,6548309994.0,996654222.0,993886989.0,6604585777.0,6805078040.0,Africa,60037863.0,547.6384932090789,13.403785037075956,-1062244695.0,21.758294207600297,16.454519204198707,3.074352737327315,,
Mozambique,1985,0.043180667,12680065,Metical,690,4295300312.0,,112592055.0,329887959.0,8949387511.0,1021164063.0,391888739.0,391888739.0,7928223449.0,2055537092.0,1029015169.0,1386201826.0,9046165568.0,1081681679.0,1087132034.0,8754887990.0,9020655957.0,Africa,54242493.0,711.4045517116829,32.5577150471591,-1725649133.0,26.444030926031694,16.048747564998937,3.657028497401101,,
Mozambique,1986,0.040428917,12909797,Metical,828,4576229695.0,,157319476.0,140629220.0,10674370267.0,1280349964.0,669699518.0,669699518.0,9394020303.0,846842429.0,1433845321.0,1895485863.0,11123078679.0,1490935943.0,1493119875.0,10686605544.0,10945471991.0,Africa,76142505.0,847.8423007735908,21.33787213674132,-706213209.0,9.021736566609063,16.606303036334992,1.284816407329291,,
Mozambique,1987,0.29073125,12964793,Metical,285,1643536634.0,,76839583.0,166224443.0,4155801562.0,448408903.0,593691143.0,593691143.0,3707392656.0,991158539.0,684484977.0,500864706.0,3722733249.0,392905111.0,387108400.0,3698586052.0,3882647927.0,Africa,36993839.0,299.476276019216,-64.52735953102308,-824934096.0,29.809114907162687,16.77072198436662,4.281213391615355,,
Mozambique,1988,0.524644667,12956772,Metical,247,1338016007.0,,72760389.0,178807757.0,3723661634.0,420232474.0,706367920.0,706367920.0,3303429161.0,1161037069.0,684496336.0,386476034.0,3120391839.0,297570192.0,306162672.0,3196914959.0,3308157401.0,Africa,34910211.0,255.32265297251507,-14.796359000386905,-982229312.0,40.501241736411565,15.40069320560169,5.405055906528191,,
Mozambique,1989,0.744918083,13087604,Metical,259,1561919418.0,,76027687.0,189537075.0,3984579921.0,501860627.0,779179857.0,779179857.0,3482719294.0,1248597760.0,687258451.0,358748269.0,3296658163.0,289012578.0,286388413.0,3386155574.0,3574931068.0,Africa,37303345.0,273.15397593020083,8.064116505440722,-1059060685.0,40.22832350176102,15.179994796723006,5.301838591982608,,
Mozambique,1990,0.929088833,13303459,Metical,284,1338352348.0,,67669447.0,217239496.0,4192135310.0,559202471.0,928891631.0,928891631.0,3632932840.0,1352702027.0,564042273.0,639388716.0,3605597465.0,497612478.0,466433652.0,3778003773.0,3924382414.0,Africa,32098547.0,294.989627434489,9.77505130456966,-1135462531.0,40.00480476620544,16.05967106309363,5.535635243522932,,
Mozambique,1991,1.4344675,13561175,Metical,260,1251266838.0,569157563.0,46901682.0,293297716.0,3822155874.0,505193922.0,946097227.0,376939664.0,3316961951.0,1428062450.0,527259030.0,668564565.0,3570338584.0,485471923.0,568654637.0,3527945740.0,3633488368.0,Africa,22219908.0,267.9331524001423,-7.4124796034722,-1134764734.0,47.37486381296708,20.53815755746536,8.072069765877396,,2.896
Mozambique,1992,2.516554167,13816881,Metical,181,795330451.0,420986265.0,49172762.0,243180148.0,2894090229.0,451742998.0,757559408.0,336573142.0,2442347231.0,1254828492.0,396703983.0,481285511.0,2584406242.0,442742056.0,393634225.0,2504057840.0,2640001293.0,Africa,25537254.0,191.07071219618956,-27.34251425571097,-1011648344.0,56.74272372411296,19.37955262813717,9.211364730949017,,3.141
Mozambique,1993,3.874236667,14206254,Metical,183,912733378.0,421619639.0,45308069.0,225293613.0,2941683174.0,530191003.0,780078398.0,358458759.0,2411492171.0,1217530432.0,303662311.0,614767775.0,2669422022.0,434714909.0,338457587.0,2598152558.0,2729524753.0,Africa,19777992.0,192.1354322539918,3.3910384906769897,-992236819.0,52.85989963689477,18.50414635056941,8.253950170350405,,2.958
Mozambique,1994,6.038588333,14912873,Metical,179,853571631.0,267820866.0,74339270.0,295334989.0,3106271494.0,732047675.0,685856386.0,418035520.0,2374223819.0,1290907482.0,345651272.0,574331328.0,2749132263.0,419311436.0,470638258.0,2663987826.0,2796555386.0,Africa,11289069.0,187.52626579734167,2.4557620489181087,-995572493.0,56.72129645423729,22.87809104200389,10.560670118621424,,2.931
Mozambique,1995,9.024333333,15594830,Metical,179,917800645.0,461974164.0,84617597.0,331987672.0,3037457144.0,380217311.0,986215870.0,524241706.0,2657239834.0,1455748559.0,304745656.0,573939286.0,2845204342.0,420242546.0,530385041.0,2791049714.0,2899912127.0,Africa,13473572.0,185.95342988669964,3.695858895461912,-1123760887.0,61.64794492753952,22.80528941262033,11.448197650852473,,2.784
Mozambique,1996,11.29375,16079553,Metical,237,1193182999.0,273361426.0,114992308.0,454593050.0,3990260195.0,444234579.0,829432454.0,556071028.0,3546025615.0,1417502932.0,450823128.0,613702484.0,3525389102.0,430135697.0,708049102.0,3807318244.0,3856782767.0,Africa,14503384.0,239.8563422129956,32.99653913961511,-962909882.0,48.540353322938394,32.069990102849395,11.786846121841739,,2.777
Mozambique,1997,11.54358333,16521724,Metical,276,1406938448.0,332185651.0,138271396.0,497263187.0,4584537630.0,597405259.0,997429647.0,665243996.0,3987132371.0,1430391568.0,594355806.0,700300883.0,4296362324.0,575983249.0,851600400.0,4559972958.0,4648838896.0,Africa,28912141.0,281.37734875609834,20.536705768785147,-933128381.0,41.46529484294695,34.76413019515227,10.696502892966674,,2.7
Mozambique,1998,11.87458333,16923195,Metical,285,1432995398.0,588279251.0,196955866.0,523123255.0,4943396734.0,770252258.0,1260861855.0,672582604.0,4173144475.0,1463496935.0,765563696.0,800543342.0,4891942848.0,690537578.0,940012735.0,4826082842.0,5263884908.0,Africa,65334233.0,311.04557431383375,13.2300995099917,-940373680.0,37.74057040990304,35.74474551256918,9.937969088286152,,2.612
Mozambique,1999,12.77511167,17337893,Metical,311,1370780643.0,1646864650.0,188947645.0,529425031.0,5113393174.0,950255737.0,2415974254.0,769109604.0,4163137437.0,2082389870.0,798400655.0,907917964.0,5030069059.0,720533559.0,960106785.0,5384438436.0,5976402589.0,Africa,83381809.0,344.7017806027526,13.535966181880665,-1552964839.0,43.70212451562808,25.423915023174793,8.858590483419656,,2.637
Mozambique,2000,15.22725,17768505,Metical,278,1080111688.0,999104558.0,200549088.0,633307912.0,4867105155.0,843053261.0,2130541730.0,1131437173.0,4024051893.0,1974499717.0,721955323.0,935122230.0,4691109133.0,769155570.0,894080788.0,4941694036.0,5656455081.0,Africa,90134445.0,318.3416433177693,-5.353513308974311,-1341191805.0,46.103214675205514,32.074348076495575,11.196198023869714,,2.839
Mozambique,2001,20.70364083,18220716,Metical,258,985155293.0,960259089.0,181799198.0,995642816.0,4379108909.0,938987192.0,1650510985.0,690251896.0,3440121717.0,1626704813.0,781283311.0,865080476.0,4633495473.0,800423845.0,927099668.0,4707973256.0,5398557897.0,Africa,92653682.0,296.28681425032914,-4.559342915429054,-631061997.0,48.57496537097896,61.20611484291465,18.44275517640151,,2.836
Mozambique,2002,23.67795667,18694946,Metical,254,1294356606.0,998986073.0,88276188.0,1208620623.0,5205296030.0,883461439.0,2066504365.0,1067518292.0,4321834591.0,2803407387.0,698583859.0,1589870221.0,5066603473.0,689992875.0,555583213.0,4748390492.0,5677013631.0,Africa,149940509.0,303.66568756069154,5.1579651327762654,-1594786764.0,70.67145282322117,43.11255754709902,21.28972557684528,,2.914
Mozambique,2003,23.7822675,19186754,Metical,309,1431226849.0,1002412942.0,96577221.0,1413876629.0,5843427612.0,1014451047.0,1884027554.0,881614612.0,4828976565.0,2837932037.0,890953690.0,1671732043.0,5569819625.0,723870777.0,581933456.0,5922852224.0,6303399758.0,Africa,173525590.0,328.5287213251392,11.033725964291241,-1424055408.0,67.45262603095719,49.8206655609209,22.43038175082533,,2.848
Mozambique,2004,22.5813425,19694411,Metical,361,1708160967.0,1031061413.0,101955121.0,1960968176.0,7015312446.0,1340539965.0,1932363701.0,901302288.0,5674772481.0,3277538150.0,1136233243.0,1986097701.0,6749989514.0,906594049.0,668542313.0,7113162280.0,7631106173.0,Africa,242406120.0,387.47572461039834,21.0633382931954,-1316569974.0,68.64674933412174,59.830521759144126,25.697036989711926,,2.957
Mozambique,2005,23.060965,20211114,Metical,405,1944812824.0,880218019.0,117314900.0,2314507209.0,7849890020.0,1459534880.0,1923280216.0,1043062196.0,6390355140.0,3545594369.0,1149426212.0,2111474620.0,7581983659.0,1033255185.0,938430950.0,8195353887.0,8542083076.0,Africa,287268968.0,422.6428625359295,11.93767826508787,-1231087160.0,68.60272284713143,65.27839815056971,27.095348855864955,,3.041
